0   0  0
1  1  0
2  1.41381  0.00396955
3  1.72968  0.00556504
4  1.99775  0.00679435
5  2.24178  0.00794001
6  2.45519  0.00788048
7  2.65034  0.00882176
8  2.83821  0.00974056
9  3.01028  0.0106421
10  3.17436  0.0124336
11  3.31769  0.0123429
12  3.473  0.0130722
13  3.61671  0.0141117
14  3.75761  0.0140756
15  3.88888  0.0134629
16  4.01441  0.0135388
17  4.14202  0.0139181
18  4.27065  0.014221
19  4.38388  0.0160971
20  4.49303  0.0161877
21  4.60119  0.015697
22  4.70881  0.016494
23  4.80507  0.0171749
24  4.90571  0.0178422
25  5.00799  0.0177231
26  5.10418  0.0179222
27  5.19527  0.018334
28  5.27816  0.0191831
29  5.36079  0.0201183
30  5.45574  0.0200676
31  5.53945  0.0205868
32  5.62371  0.0209818
33  5.70749  0.021378
34  5.8003  0.0218211
35  5.88995  0.0225505
36  5.96838  0.0232562
37  6.04888  0.0225707
38  6.14346  0.022982
39  6.22714  0.0232326
40  6.32016  0.0236036
41  6.39017  0.0242031
42  6.45966  0.0236981
43  6.54679  0.0242637
44  6.62244  0.0245961
45  6.70695  0.0256953
46  6.775  0.0266767
47  6.85189  0.026759
48  6.92446  0.027482
49  7.0014  0.028485
50  7.06769  0.027309
51  7.13957  0.0271833
52  7.21177  0.0278997
53  7.28469  0.0289904
54  7.35153  0.0281586
55  7.40745  0.0282603
56  7.46569  0.0287358
57  7.53079  0.0291692
58  7.59585  0.0284831
59  7.65816  0.0284156
60  7.72309  0.0286153
61  7.79482  0.0287559
62  7.85576  0.028482
63  7.92389  0.0289792
64  7.99642  0.0297838
65  8.05437  0.0303038
66  8.11808  0.0302086
67  8.18565  0.0310461
68  8.2466  0.0307072
69  8.31173  0.0308245
70  8.37647  0.0308462
71  8.43602  0.031396
72  8.50033  0.0317252
73  8.55003  0.0319111
74  8.6091  0.0319331
75  8.66503  0.0335145
76  8.72542  0.0328933
77  8.78473  0.0327572
78  8.84433  0.0334713
79  8.90015  0.0340625
80  8.95676  0.0334196
81  9.01284  0.0335836
82  9.07206  0.0343015
83  9.13017  0.0346229
84  9.19257  0.034608
85  9.24588  0.0355348
86  9.28997  0.0352149
87  9.33907  0.0355896
88  9.38243  0.0346128
89  9.44241  0.0345003
90  9.48185  0.0350573
91  9.53309  0.0347093
92  9.58951  0.0347134
93  9.63628  0.034618
94  9.68396  0.0347399
95  9.75321  0.0339548
96  9.80172  0.0333408
97  9.85371  0.0333962
98  9.91072  0.0332456
99  9.96103  0.0336128
100  10.0015  0.0337195
