1 -0.467346 0
2 -0.430658 0.0366872
3 -0.434185 0.0214729
4 -0.442578 0.017349
5 -0.436577 0.0147175
6 -0.435503 0.0120647
7 -0.441347 0.0117526
8 -0.445865 0.011136
9 -0.444628 0.0098987
10 -0.444515 0.00885438
11 -0.441231 0.00865628
12 -0.441151 0.00790248
13 -0.439657 0.00742109
14 -0.442402 0.00739864
15 -0.441255 0.0069826
16 -0.441389 0.006533
17 -0.441561 0.0061391
18 -0.440428 0.00589785
19 -0.439208 0.0057106
20 -0.440138 0.00549678
21 -0.439919 0.00523307
22 -0.439835 0.00499024
23 -0.440778 0.00486052
24 -0.442148 0.00485115
25 -0.439457 0.00537524
26 -0.440072 0.00520092
27 -0.440959 0.00508244
28 -0.440874 0.00489829
29 -0.44149 0.0047663
30 -0.442224 0.00466292
31 -0.44229 0.00451047
32 -0.443064 0.00443525
33 -0.443232 0.00430202
34 -0.44392 0.00422995
35 -0.445134 0.00428282
36 -0.445576 0.00418564
37 -0.444247 0.00428266
38 -0.443587 0.00422028
39 -0.443195 0.00412925
40 -0.442389 0.00410474
41 -0.440748 0.00432676
42 -0.440996 0.00422981
43 -0.440201 0.00420617
44 -0.440211 0.00410947
45 -0.440437 0.00402349
46 -0.44091 0.0039634
47 -0.441211 0.00388978
48 -0.441527 0.00382101
49 -0.441773 0.00375031
50 -0.442123 0.00369112
51 -0.441554 0.00366241
52 -0.441941 0.00361208
53 -0.442289 0.00356025
54 -0.442513 0.00350091
55 -0.442918 0.00346042
56 -0.442789 0.00340051
57 -0.442529 0.00335047
58 -0.442431 0.00329364
59 -0.442631 0.00324353
60 -0.442957 0.00320559
61 -0.443314 0.00317279
62 -0.442439 0.00324143
63 -0.442599 0.00319353
64 -0.443176 0.0031958
65 -0.443535 0.00316666
66 -0.443124 0.00314526
67 -0.443469 0.00311711
68 -0.443381 0.00307218
69 -0.442849 0.00307376
70 -0.442825 0.00302963
71 -0.442779 0.00298701
72 -0.443047 0.00295743
73 -0.443225 0.00292203
74 -0.442873 0.00290369
75 -0.442715 0.00286906
76 -0.441845 0.00296174
77 -0.441724 0.00292549
78 -0.44166 0.00288847
79 -0.44143 0.00286087
80 -0.441595 0.00282969
81 -0.441647 0.00279502
82 -0.441747 0.00276254
83 -0.441881 0.00273234
84 -0.442476 0.00276444
85 -0.442761 0.00274655
86 -0.442899 0.0027179
87 -0.442274 0.00275818
88 -0.442263 0.00272668
89 -0.442085 0.00270173
90 -0.442365 0.00268619
91 -0.442422 0.00265711
92 -0.442704 0.00264318
93 -0.442676 0.00261475
94 -0.442484 0.00259389
95 -0.442122 0.00259185
96 -0.441809 0.00258377
97 -0.442183 0.00258423
98 -0.442076 0.00255998
99 -0.441823 0.0025466
100 -0.441885 0.00252177
