1 0.95 2.15676 0.951863 22.5639 0.18776
2 0.9025 2.15676 0.951863 22.3691 0.216837
3 0.857375 2.08234 1.00233 20.5349 0.220545
4 0.814506 2.06061 0.981159 19.2817 0.184805
5 0.773781 2.06061 0.981159 19.1047 0.202637
6 0.735092 2.01883 1.03593 18.9006 0.227079
7 0.698337 1.92823 1.00047 15.3946 0.170319
8 0.66342 1.92823 1.00047 15.0063 0.177485
9 0.630249 1.94613 0.914829 14.1872 0.156453
10 0.598737 1.94613 0.914829 13.8149 0.14304
11 0.5688 1.94613 0.914829 13.5536 0.154592
12 0.54036 1.94415 0.952674 14.9385 0.168032
13 0.513342 1.94415 0.952674 14.4934 0.148557
14 0.487675 1.9167 0.960767 13.8117 0.159024
15 0.463291 1.88687 0.998985 13.5464 0.150829
16 0.440127 1.96032 0.902331 13.9154 0.120526
17 0.41812 1.92493 0.985487 14.4648 0.175866
18 0.397214 1.92493 0.985487 14.6448 0.167625
19 0.377354 1.92493 0.985487 14.6881 0.158888
20 0.358486 1.8845 0.90804 12.1502 0.142118
21 0.340562 1.8845 0.90804 12.1023 0.134592
22 0.323534 1.79723 0.935058 10.3016 0.104711
23 0.307357 1.79723 0.935058 10.296 0.121168
24 0.291989 1.74174 1.01974 10.1127 0.145326
25 0.27739 1.69542 1.10015 10.3635 0.162814
26 0.26352 1.69542 1.10015 10.4383 0.147128
27 0.250344 1.69542 1.10015 10.0871 0.136477
28 0.237827 1.69542 1.10015 10.1318 0.142642
29 0.225936 1.69542 1.10015 10.0738 0.149705
30 0.214639 1.62007 1.00847 7.48321 0.104864
31 0.203907 1.6218 0.962453 7.11871 0.102636
32 0.193711 1.61062 0.999577 7.19396 0.0940694
33 0.184026 1.53179 0.948059 5.12681 0.0902112
34 0.174825 1.53179 0.948059 5.08515 0.0732873
35 0.166083 1.51401 0.861256 4.27152 0.0692007
36 0.157779 1.51401 0.861256 4.14913 0.066451
37 0.14989 1.43309 0.91583 3.62722 0.0583649
38 0.142396 1.4485 0.82146 2.9587 0.0473049
39 0.135276 1.40668 0.896298 3.06387 0.058712
40 0.128512 1.40668 0.896298 3.14857 0.0510226
41 0.122087 1.3576 0.825202 2.17313 0.050815
42 0.115982 1.3576 0.825202 2.11295 0.0432654
43 0.110183 1.3576 0.825202 2.16715 0.0493298
44 0.104674 1.3576 0.825202 2.18069 0.0416436
45 0.0994403 1.3576 0.825202 2.13475 0.0414013
46 0.0944682 1.3576 0.825202 2.18793 0.0453813
47 0.0897448 1.3576 0.825202 2.11549 0.0380769
48 0.0852576 1.2587 0.777971 1.11419 0.0284776
49 0.0809947 1.2587 0.777971 1.12054 0.0304421
50 0.076945 1.2261 0.769162 0.878708 0.0252406
51 0.0730977 1.2261 0.769162 0.853141 0.0283661
52 0.0694428 1.2261 0.769162 0.872744 0.0272208
53 0.0659707 1.13183 0.704672 0.182791 0.0154449
54 0.0626722 1.13183 0.704672 0.180414 0.0166247
55 0.0595386 1.12151 0.661354 0.0634966 0.0112184
56 0.0565616 1.07259 0.620431 -0.128977 0.00777041
57 0.0537335 1.07259 0.620431 -0.116167 0.00786975
58 0.0510469 1.05412 0.658678 -0.12295 0.0117856
59 0.0484945 1.05412 0.658678 -0.113702 0.0101323
60 0.0460698 1.03538 0.635273 -0.199499 0.00925959
61 0.0437663 0.97952 0.6375 -0.30599 0.00593981
62 0.041578 0.943245 0.64515 -0.355301 0.00563869
63 0.0394991 0.917238 0.634597 -0.3799 0.00528613
64 0.0375241 0.917238 0.634597 -0.386376 0.00467502
65 0.0356479 0.896241 0.630189 -0.40097 0.00378142
66 0.0338655 0.896241 0.630189 -0.405769 0.0042263
67 0.0321723 0.896241 0.630189 -0.40428 0.00388488
68 0.0305636 0.885197 0.629595 -0.417072 0.00359407
69 0.0290355 0.80972 0.653963 -0.430143 0.0034009
70 0.0275837 0.80972 0.653963 -0.435935 0.00368016
71 0.0262045 0.80972 0.653963 -0.434591 0.00324757
72 0.0248943 0.80972 0.653963 -0.434123 0.00331872
73 0.0236496 0.80972 0.653963 -0.435234 0.00377493
74 0.0224671 0.80972 0.653963 -0.430388 0.00379179
75 0.0213437 0.843636 0.602778 -0.434617 0.00312898
76 0.0202765 0.843636 0.602778 -0.435368 0.00270088
77 0.0192627 0.843636 0.602778 -0.437344 0.00282025
78 0.0182996 0.843636 0.602778 -0.435951 0.00276108
79 0.0173846 0.843636 0.602778 -0.438996 0.00268087
80 0.0165154 0.843636 0.602778 -0.434154 0.00323022
81 0.0156896 0.843636 0.602778 -0.439329 0.00244037
82 0.0149051 0.843636 0.602778 -0.434387 0.00289504
